,countrycode,adm_area_1,date,confirmed,new_per_day,new_per_day_smooth,latitude,longitude
24410,USA,Wyoming,2020-04-10,320,17.0,21.857142857142858,43.00029144263083,-107.5509609039182
24411,USA,Wyoming,2020-04-11,343,23.0,22.0,43.00029144263083,-107.5509609039182
24412,USA,Wyoming,2020-04-12,364,21.0,23.428571428571427,43.00029144263083,-107.5509609039182
24413,USA,Wyoming,2020-04-13,373,9.0,22.857142857142858,43.00029144263083,-107.5509609039182
24414,USA,Wyoming,2020-04-14,373,0.0,21.714285714285715,43.00029144263083,-107.5509609039182
24415,USA,Wyoming,2020-04-15,392,19.0,23.142857142857142,43.00029144263083,-107.5509609039182
24416,USA,Wyoming,2020-04-16,393,1.0,12.857142857142858,43.00029144263083,-107.5509609039182
24417,USA,Wyoming,2020-04-17,401,8.0,11.571428571428571,43.00029144263083,-107.5509609039182
24418,USA,Wyoming,2020-04-18,412,11.0,9.857142857142858,43.00029144263083,-107.5509609039182
24419,USA,Wyoming,2020-04-19,422,10.0,8.285714285714286,43.00029144263083,-107.5509609039182
24420,USA,Wyoming,2020-04-20,426,4.0,7.571428571428571,43.00029144263083,-107.5509609039182
24421,USA,Wyoming,2020-04-21,442,16.0,9.857142857142858,43.00029144263083,-107.5509609039182
24422,USA,Wyoming,2020-04-22,447,5.0,7.857142857142857,43.00029144263083,-107.5509609039182
24423,USA,Wyoming,2020-04-23,453,6.0,8.571428571428571,43.00029144263083,-107.5509609039182
24424,USA,Wyoming,2020-04-24,473,20.0,10.285714285714286,43.00029144263083,-107.5509609039182
24425,USA,Wyoming,2020-04-25,477,4.0,9.285714285714286,43.00029144263083,-107.5509609039182
24426,USA,Wyoming,2020-04-26,502,25.0,11.428571428571429,43.00029144263083,-107.5509609039182
24427,USA,Wyoming,2020-04-27,520,18.0,13.428571428571429,43.00029144263083,-107.5509609039182
24428,USA,Wyoming,2020-04-28,536,16.0,13.428571428571429,43.00029144263083,-107.5509609039182
24429,USA,Wyoming,2020-04-29,544,8.0,13.857142857142858,43.00029144263083,-107.5509609039182
24430,USA,Wyoming,2020-04-30,559,15.0,15.142857142857142,43.00029144263083,-107.5509609039182
24431,USA,Wyoming,2020-05-01,566,7.0,13.285714285714286,43.00029144263083,-107.5509609039182
24432,USA,Wyoming,2020-05-02,579,13.0,14.571428571428571,43.00029144263083,-107.5509609039182
24433,USA,Wyoming,2020-05-03,586,7.0,12.0,43.00029144263083,-107.5509609039182
24434,USA,Wyoming,2020-05-04,596,10.0,10.857142857142858,43.00029144263083,-107.5509609039182
24435,USA,Wyoming,2020-05-05,604,8.0,9.714285714285714,43.00029144263083,-107.5509609039182
24436,USA,Wyoming,2020-05-06,631,27.0,12.428571428571429,43.00029144263083,-107.5509609039182
24437,USA,Wyoming,2020-05-07,635,4.0,10.857142857142858,43.00029144263083,-107.5509609039182
24438,USA,Wyoming,2020-05-08,644,9.0,11.142857142857142,43.00029144263083,-107.5509609039182
24439,USA,Wyoming,2020-05-09,653,9.0,10.571428571428571,43.00029144263083,-107.5509609039182
24440,USA,Wyoming,2020-05-10,662,9.0,10.857142857142858,43.00029144263083,-107.5509609039182
24441,USA,Wyoming,2020-05-11,669,7.0,10.428571428571429,43.00029144263083,-107.5509609039182
24442,USA,Wyoming,2020-05-12,675,6.0,10.142857142857142,43.00029144263083,-107.5509609039182
24443,USA,Wyoming,2020-05-13,688,13.0,8.142857142857142,43.00029144263083,-107.5509609039182
24444,USA,Wyoming,2020-05-14,701,13.0,9.428571428571429,43.00029144263083,-107.5509609039182
24445,USA,Wyoming,2020-05-15,716,15.0,10.285714285714286,43.00029144263083,-107.5509609039182
24446,USA,Wyoming,2020-05-16,741,25.0,12.571428571428571,43.00029144263083,-107.5509609039182
24447,USA,Wyoming,2020-05-17,754,13.0,13.142857142857142,43.00029144263083,-107.5509609039182
24448,USA,Wyoming,2020-05-18,766,12.0,13.857142857142858,43.00029144263083,-107.5509609039182
24449,USA,Wyoming,2020-05-19,776,10.0,14.428571428571429,43.00029144263083,-107.5509609039182
24450,USA,Wyoming,2020-05-20,787,11.0,14.142857142857142,43.00029144263083,-107.5509609039182
24451,USA,Wyoming,2020-05-21,801,14.0,14.285714285714286,43.00029144263083,-107.5509609039182
24452,USA,Wyoming,2020-05-22,803,2.0,12.428571428571429,43.00029144263083,-107.5509609039182
24453,USA,Wyoming,2020-05-23,813,10.0,10.285714285714286,43.00029144263083,-107.5509609039182
24454,USA,Wyoming,2020-05-24,813,0.0,8.428571428571429,43.00029144263083,-107.5509609039182
24455,USA,Wyoming,2020-05-25,843,30.0,11.0,43.00029144263083,-107.5509609039182
24456,USA,Wyoming,2020-05-26,850,7.0,10.571428571428571,43.00029144263083,-107.5509609039182
24457,USA,Wyoming,2020-05-27,860,10.0,10.428571428571429,43.00029144263083,-107.5509609039182
24458,USA,Wyoming,2020-05-28,876,16.0,10.714285714285714,43.00029144263083,-107.5509609039182
24459,USA,Wyoming,2020-05-29,891,15.0,12.571428571428571,43.00029144263083,-107.5509609039182
24460,USA,Wyoming,2020-05-30,898,7.0,12.142857142857142,43.00029144263083,-107.5509609039182
24461,USA,Wyoming,2020-05-31,903,5.0,12.857142857142858,43.00029144263083,-107.5509609039182
24462,USA,Wyoming,2020-06-01,910,7.0,9.571428571428571,43.00029144263083,-107.5509609039182
24463,USA,Wyoming,2020-06-02,912,2.0,8.857142857142858,43.00029144263083,-107.5509609039182
24464,USA,Wyoming,2020-06-03,915,3.0,7.857142857142857,43.00029144263083,-107.5509609039182
24465,USA,Wyoming,2020-06-04,921,6.0,6.428571428571429,43.00029144263083,-107.5509609039182
24466,USA,Wyoming,2020-06-05,933,12.0,6.0,43.00029144263083,-107.5509609039182
24467,USA,Wyoming,2020-06-06,939,6.0,5.857142857142857,43.00029144263083,-107.5509609039182
24468,USA,Wyoming,2020-06-07,947,8.0,6.285714285714286,43.00029144263083,-107.5509609039182
24469,USA,Wyoming,2020-06-08,960,13.0,7.142857142857143,43.00029144263083,-107.5509609039182
24470,USA,Wyoming,2020-06-09,970,10.0,8.285714285714286,43.00029144263083,-107.5509609039182
24471,USA,Wyoming,2020-06-10,980,10.0,9.285714285714286,43.00029144263083,-107.5509609039182
24472,USA,Wyoming,2020-06-11,1009,29.0,12.571428571428571,43.00029144263083,-107.5509609039182
24473,USA,Wyoming,2020-06-12,1027,18.0,13.428571428571429,43.00029144263083,-107.5509609039182
24474,USA,Wyoming,2020-06-13,1050,23.0,15.857142857142858,43.00029144263083,-107.5509609039182
24475,USA,Wyoming,2020-06-14,1060,10.0,16.142857142857142,43.00029144263083,-107.5509609039182
24476,USA,Wyoming,2020-06-15,1079,19.0,17.0,43.00029144263083,-107.5509609039182
24477,USA,Wyoming,2020-06-16,1089,10.0,17.0,43.00029144263083,-107.5509609039182
24478,USA,Wyoming,2020-06-17,1114,25.0,19.142857142857142,43.00029144263083,-107.5509609039182
24479,USA,Wyoming,2020-06-18,1144,30.0,19.285714285714285,43.00029144263083,-107.5509609039182
24480,USA,Wyoming,2020-06-19,1173,29.0,20.857142857142858,43.00029144263083,-107.5509609039182
24481,USA,Wyoming,2020-06-20,1179,6.0,18.428571428571427,43.00029144263083,-107.5509609039182
24482,USA,Wyoming,2020-06-21,1197,18.0,19.571428571428573,43.00029144263083,-107.5509609039182
24483,USA,Wyoming,2020-06-22,1230,33.0,21.571428571428573,43.00029144263083,-107.5509609039182
24484,USA,Wyoming,2020-06-23,1254,24.0,23.571428571428573,43.00029144263083,-107.5509609039182
24485,USA,Wyoming,2020-06-24,1282,28.0,24.0,43.00029144263083,-107.5509609039182
24486,USA,Wyoming,2020-06-25,1326,44.0,26.0,43.00029144263083,-107.5509609039182
24487,USA,Wyoming,2020-06-26,1368,42.0,27.857142857142858,43.00029144263083,-107.5509609039182
24488,USA,Wyoming,2020-06-27,1392,24.0,30.428571428571427,43.00029144263083,-107.5509609039182
24489,USA,Wyoming,2020-06-28,1417,25.0,31.428571428571427,43.00029144263083,-107.5509609039182
24490,USA,Wyoming,2020-06-29,1450,33.0,31.428571428571427,43.00029144263083,-107.5509609039182
24491,USA,Wyoming,2020-06-30,1487,37.0,33.285714285714285,43.00029144263083,-107.5509609039182
24492,USA,Wyoming,2020-07-01,1514,27.0,33.142857142857146,43.00029144263083,-107.5509609039182
24493,USA,Wyoming,2020-07-02,1550,36.0,32.0,43.00029144263083,-107.5509609039182
24494,USA,Wyoming,2020-07-03,1582,32.0,30.571428571428573,43.00029144263083,-107.5509609039182
24495,USA,Wyoming,2020-07-04,1606,24.0,30.571428571428573,43.00029144263083,-107.5509609039182
24496,USA,Wyoming,2020-07-05,1634,28.0,31.0,43.00029144263083,-107.5509609039182
24497,USA,Wyoming,2020-07-06,1675,41.0,32.142857142857146,43.00029144263083,-107.5509609039182
24498,USA,Wyoming,2020-07-07,1711,36.0,32.0,43.00029144263083,-107.5509609039182
24499,USA,Wyoming,2020-07-08,1740,29.0,32.285714285714285,43.00029144263083,-107.5509609039182
24500,USA,Wyoming,2020-07-09,1774,34.0,32.0,43.00029144263083,-107.5509609039182
24501,USA,Wyoming,2020-07-10,1790,16.0,29.714285714285715,43.00029144263083,-107.5509609039182
24502,USA,Wyoming,2020-07-11,1839,49.0,33.285714285714285,43.00029144263083,-107.5509609039182
24503,USA,Wyoming,2020-07-12,1862,23.0,32.57142857142857,43.00029144263083,-107.5509609039182
24504,USA,Wyoming,2020-07-13,1903,41.0,32.57142857142857,43.00029144263083,-107.5509609039182
24505,USA,Wyoming,2020-07-14,1951,48.0,34.285714285714285,43.00029144263083,-107.5509609039182
24506,USA,Wyoming,2020-07-15,1985,34.0,35.0,43.00029144263083,-107.5509609039182
24507,USA,Wyoming,2020-07-16,2026,41.0,36.0,43.00029144263083,-107.5509609039182
24508,USA,Wyoming,2020-07-17,2069,43.0,39.857142857142854,43.00029144263083,-107.5509609039182
24509,USA,Wyoming,2020-07-18,2108,39.0,38.42857142857143,43.00029144263083,-107.5509609039182
24510,USA,Wyoming,2020-07-19,2126,18.0,37.714285714285715,43.00029144263083,-107.5509609039182
24511,USA,Wyoming,2020-07-20,2187,61.0,40.57142857142857,43.00029144263083,-107.5509609039182
24512,USA,Wyoming,2020-07-21,2238,51.0,41.0,43.00029144263083,-107.5509609039182
24513,USA,Wyoming,2020-07-22,2288,50.0,43.285714285714285,43.00029144263083,-107.5509609039182
24514,USA,Wyoming,2020-07-23,2347,59.0,45.857142857142854,43.00029144263083,-107.5509609039182
24515,USA,Wyoming,2020-07-24,2405,58.0,48.0,43.00029144263083,-107.5509609039182
24516,USA,Wyoming,2020-07-25,2446,41.0,48.285714285714285,43.00029144263083,-107.5509609039182
24517,USA,Wyoming,2020-07-26,2475,29.0,49.857142857142854,43.00029144263083,-107.5509609039182
24518,USA,Wyoming,2020-07-27,2520,45.0,47.57142857142857,43.00029144263083,-107.5509609039182
24519,USA,Wyoming,2020-07-28,2589,69.0,50.142857142857146,43.00029144263083,-107.5509609039182
24520,USA,Wyoming,2020-07-29,2628,39.0,48.57142857142857,43.00029144263083,-107.5509609039182
24521,USA,Wyoming,2020-07-30,2686,58.0,48.42857142857143,43.00029144263083,-107.5509609039182
24522,USA,Wyoming,2020-07-31,2726,40.0,45.857142857142854,43.00029144263083,-107.5509609039182
24523,USA,Wyoming,2020-08-01,2769,43.0,46.142857142857146,43.00029144263083,-107.5509609039182
24524,USA,Wyoming,2020-08-02,2808,39.0,47.57142857142857,43.00029144263083,-107.5509609039182
24525,USA,Wyoming,2020-08-03,2848,40.0,46.857142857142854,43.00029144263083,-107.5509609039182
24526,USA,Wyoming,2020-08-04,2884,36.0,42.142857142857146,43.00029144263083,-107.5509609039182
24527,USA,Wyoming,2020-08-05,2923,39.0,42.142857142857146,43.00029144263083,-107.5509609039182
24528,USA,Wyoming,2020-08-06,2958,35.0,38.857142857142854,43.00029144263083,-107.5509609039182
24529,USA,Wyoming,2020-08-07,3000,42.0,39.142857142857146,43.00029144263083,-107.5509609039182
24530,USA,Wyoming,2020-08-08,3013,13.0,34.857142857142854,43.00029144263083,-107.5509609039182
24531,USA,Wyoming,2020-08-09,3050,37.0,34.57142857142857,43.00029144263083,-107.5509609039182
24532,USA,Wyoming,2020-08-10,3042,31.0,33.285714285714285,43.00029144263083,-107.5509609039182
24533,USA,Wyoming,2020-08-11,3073,31.0,32.57142857142857,43.00029144263083,-107.5509609039182
24534,USA,Wyoming,2020-08-12,3086,13.0,28.857142857142858,43.00029144263083,-107.5509609039182
24535,USA,Wyoming,2020-08-13,3119,33.0,28.571428571428573,43.00029144263083,-107.5509609039182
24536,USA,Wyoming,2020-08-14,3183,64.0,31.714285714285715,43.00029144263083,-107.5509609039182
24537,USA,Wyoming,2020-08-15,3227,44.0,36.142857142857146,43.00029144263083,-107.5509609039182
24538,USA,Wyoming,2020-08-16,3286,59.0,39.285714285714285,43.00029144263083,-107.5509609039182
24539,USA,Wyoming,2020-08-17,3331,45.0,41.285714285714285,43.00029144263083,-107.5509609039182
24540,USA,Wyoming,2020-08-18,3360,29.0,41.0,43.00029144263083,-107.5509609039182
24541,USA,Wyoming,2020-08-19,3430,70.0,49.142857142857146,43.00029144263083,-107.5509609039182
24542,USA,Wyoming,2020-08-20,3468,38.0,49.857142857142854,43.00029144263083,-107.5509609039182
24543,USA,Wyoming,2020-08-21,3524,56.0,48.714285714285715,43.00029144263083,-107.5509609039182
24544,USA,Wyoming,2020-08-22,3543,19.0,45.142857142857146,43.00029144263083,-107.5509609039182
24545,USA,Wyoming,2020-08-23,3579,36.0,41.857142857142854,43.00029144263083,-107.5509609039182
24546,USA,Wyoming,2020-08-24,3603,24.0,38.857142857142854,43.00029144263083,-107.5509609039182
24547,USA,Wyoming,2020-08-25,3634,31.0,39.142857142857146,43.00029144263083,-107.5509609039182
24548,USA,Wyoming,2020-08-26,3684,50.0,36.285714285714285,43.00029144263083,-107.5509609039182
24549,USA,Wyoming,2020-08-27,3722,38.0,36.285714285714285,43.00029144263083,-107.5509609039182
24550,USA,Wyoming,2020-08-28,3763,41.0,34.142857142857146,43.00029144263083,-107.5509609039182
24551,USA,Wyoming,2020-08-29,3784,21.0,34.42857142857143,43.00029144263083,-107.5509609039182
24552,USA,Wyoming,2020-08-30,3820,36.0,34.42857142857143,43.00029144263083,-107.5509609039182
24553,USA,Wyoming,2020-08-31,3842,22.0,34.142857142857146,43.00029144263083,-107.5509609039182
24554,USA,Wyoming,2020-09-01,3866,24.0,33.142857142857146,43.00029144263083,-107.5509609039182
24555,USA,Wyoming,2020-09-02,3911,45.0,32.42857142857143,43.00029144263083,-107.5509609039182
24556,USA,Wyoming,2020-09-03,3939,28.0,31.0,43.00029144263083,-107.5509609039182
24557,USA,Wyoming,2020-09-04,3989,50.0,32.285714285714285,43.00029144263083,-107.5509609039182
24558,USA,Wyoming,2020-09-05,4006,17.0,31.714285714285715,43.00029144263083,-107.5509609039182
24559,USA,Wyoming,2020-09-06,4032,26.0,30.285714285714285,43.00029144263083,-107.5509609039182
24560,USA,Wyoming,2020-09-07,4032,0.0,27.142857142857142,43.00029144263083,-107.5509609039182
24561,USA,Wyoming,2020-09-08,4103,71.0,33.857142857142854,43.00029144263083,-107.5509609039182
24562,USA,Wyoming,2020-09-09,4151,48.0,34.285714285714285,43.00029144263083,-107.5509609039182
24563,USA,Wyoming,2020-09-10,4199,48.0,37.142857142857146,43.00029144263083,-107.5509609039182
24564,USA,Wyoming,2020-09-11,4264,65.0,39.285714285714285,43.00029144263083,-107.5509609039182
24565,USA,Wyoming,2020-09-12,4297,33.0,41.57142857142857,43.00029144263083,-107.5509609039182
24566,USA,Wyoming,2020-09-13,4346,49.0,44.857142857142854,43.00029144263083,-107.5509609039182
24567,USA,Wyoming,2020-09-14,4392,46.0,51.42857142857143,43.00029144263083,-107.5509609039182
24568,USA,Wyoming,2020-09-15,4438,46.0,47.857142857142854,43.00029144263083,-107.5509609039182
24569,USA,Wyoming,2020-09-16,4566,128.0,59.285714285714285,43.00029144263083,-107.5509609039182
24570,USA,Wyoming,2020-09-17,4652,86.0,64.71428571428571,43.00029144263083,-107.5509609039182
24571,USA,Wyoming,2020-09-18,4747,95.0,69.0,43.00029144263083,-107.5509609039182
24572,USA,Wyoming,2020-09-19,4780,33.0,69.0,43.00029144263083,-107.5509609039182
24573,USA,Wyoming,2020-09-20,4871,91.0,75.0,43.00029144263083,-107.5509609039182
24574,USA,Wyoming,2020-09-21,4944,73.0,78.85714285714286,43.00029144263083,-107.5509609039182
24575,USA,Wyoming,2020-09-22,5016,72.0,82.57142857142857,43.00029144263083,-107.5509609039182
24576,USA,Wyoming,2020-09-23,5169,153.0,86.14285714285714,43.00029144263083,-107.5509609039182
24577,USA,Wyoming,2020-09-24,5305,136.0,93.28571428571429,43.00029144263083,-107.5509609039182
24578,USA,Wyoming,2020-09-25,5420,115.0,96.14285714285714,43.00029144263083,-107.5509609039182
24579,USA,Wyoming,2020-09-26,5465,45.0,97.85714285714286,43.00029144263083,-107.5509609039182
24580,USA,Wyoming,2020-09-27,5633,168.0,108.85714285714286,43.00029144263083,-107.5509609039182
24581,USA,Wyoming,2020-09-28,5754,121.0,115.71428571428571,43.00029144263083,-107.5509609039182
24582,USA,Wyoming,2020-09-29,5821,67.0,115.0,43.00029144263083,-107.5509609039182
24583,USA,Wyoming,2020-09-30,5948,127.0,111.28571428571429,43.00029144263083,-107.5509609039182
24584,USA,Wyoming,2020-10-01,6083,135.0,111.14285714285714,43.00029144263083,-107.5509609039182
24585,USA,Wyoming,2020-10-02,6214,131.0,113.42857142857143,43.00029144263083,-107.5509609039182
24586,USA,Wyoming,2020-10-03,6365,151.0,128.57142857142858,43.00029144263083,-107.5509609039182
24587,USA,Wyoming,2020-10-04,6504,139.0,124.42857142857143,43.00029144263083,-107.5509609039182
24588,USA,Wyoming,2020-10-05,6629,125.0,125.0,43.00029144263083,-107.5509609039182
24589,USA,Wyoming,2020-10-06,6770,141.0,135.57142857142858,43.00029144263083,-107.5509609039182
24590,USA,Wyoming,2020-10-07,6899,129.0,135.85714285714286,43.00029144263083,-107.5509609039182
24591,USA,Wyoming,2020-10-08,7092,193.0,144.14285714285714,43.00029144263083,-107.5509609039182
24592,USA,Wyoming,2020-10-09,7335,243.0,160.14285714285714,43.00029144263083,-107.5509609039182
24593,USA,Wyoming,2020-10-10,7455,120.0,155.71428571428572,43.00029144263083,-107.5509609039182
24594,USA,Wyoming,2020-10-11,7611,156.0,158.14285714285714,43.00029144263083,-107.5509609039182
24595,USA,Wyoming,2020-10-12,7802,191.0,167.57142857142858,43.00029144263083,-107.5509609039182
24596,USA,Wyoming,2020-10-13,7964,162.0,170.57142857142858,43.00029144263083,-107.5509609039182
24597,USA,Wyoming,2020-10-14,8177,213.0,182.57142857142858,43.00029144263083,-107.5509609039182
24598,USA,Wyoming,2020-10-15,8375,198.0,183.28571428571428,43.00029144263083,-107.5509609039182
24599,USA,Wyoming,2020-10-16,8665,290.0,190.0,43.00029144263083,-107.5509609039182
24600,USA,Wyoming,2020-10-17,8816,151.0,194.42857142857142,43.00029144263083,-107.5509609039182
24601,USA,Wyoming,2020-10-18,9025,209.0,202.0,43.00029144263083,-107.5509609039182
24602,USA,Wyoming,2020-10-19,9311,286.0,215.57142857142858,43.00029144263083,-107.5509609039182
24603,USA,Wyoming,2020-10-20,9526,215.0,223.14285714285714,43.00029144263083,-107.5509609039182
24604,USA,Wyoming,2020-10-21,9848,322.0,238.71428571428572,43.00029144263083,-107.5509609039182
24605,USA,Wyoming,2020-10-22,10119,271.0,249.14285714285714,43.00029144263083,-107.5509609039182
24606,USA,Wyoming,2020-10-23,10545,426.0,268.57142857142856,43.00029144263083,-107.5509609039182
24607,USA,Wyoming,2020-10-24,10805,260.0,284.14285714285717,43.00029144263083,-107.5509609039182
24608,USA,Wyoming,2020-10-25,11041,236.0,288.0,43.00029144263083,-107.5509609039182
24609,USA,Wyoming,2020-10-26,11477,436.0,309.42857142857144,43.00029144263083,-107.5509609039182
24610,USA,Wyoming,2020-10-27,11806,329.0,325.7142857142857,43.00029144263083,-107.5509609039182
24611,USA,Wyoming,2020-10-28,12146,340.0,328.2857142857143,43.00029144263083,-107.5509609039182
24612,USA,Wyoming,2020-10-29,12507,361.0,341.14285714285717,43.00029144263083,-107.5509609039182
24613,USA,Wyoming,2020-10-30,13028,521.0,354.7142857142857,43.00029144263083,-107.5509609039182
